"Tag","Serial Number","Sample ID","Date","Elapsed time (s)","Volume (l)","Pressure (psi)","Flow (l/min)","Rate (mL/m)","Speed (m/s)","Latitude","Longitude","Elevation (m)","Accuracy (±m)","Status"
"WE261112D_00011","WE261112D","00011","2023-08-21",40,0.43,3.92,0.81,622.12,0.02,47.045055,-88.515425,182.2,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",42,0.46,5.74,0.78,728.29,0.02,47.045054,-88.515423,182.3,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",44,0.48,4.91,0.81,934.26,0.01,47.045054,-88.515422,182.2,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",46,0.51,5.04,0.8,999,0.01,47.045054,-88.515421,182.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",48,0.54,5.17,0.8,999,0.01,47.045054,-88.515421,182.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",50,0.56,5.17,0.8,999,0.01,47.045055,-88.515421,182.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",52,0.59,5.41,0.8,999,0.01,47.045056,-88.515421,182.3,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",54,0.62,5.41,0.8,999,0.01,47.045056,-88.515421,182.4,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",56,0.64,5.53,0.8,969.7,0.01,47.045056,-88.515422,182.5,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",58,0.67,5.52,0.8,925.93,0.02,47.045057,-88.515423,182.6,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",60,0.7,5.9,0.8,796.02,0.02,47.045057,-88.515424,182.5,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",62,0.72,5.67,0.8,701.75,0.02,47.045058,-88.515425,182.5,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",64,0.75,5.82,0.8,630.42,0.02,47.045058,-88.515425,182.4,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",66,0.78,6.3,0.8,568.59,0.03,47.04506,-88.515427,182.3,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",68,0.8,6.35,0.8,492,0.03,47.045063,-88.515428,182.5,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",70,0.83,6.23,0.8,477.04,0.03,47.045065,-88.51543,182.7,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",72,0.86,6.28,0.8,430.11,0.03,47.045065,-88.51543,183,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",74,0.88,6.6,0.8,406.5,0.03,47.045067,-88.515432,183.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",76,0.91,6.54,0.8,394.48,0.04,47.045067,-88.515432,183.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",78,0.94,6.6,0.8,357.46,0.04,47.045067,-88.515432,183,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",80,0.96,6.93,0.8,337.98,0.04,47.045067,-88.515432,183,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",82,0.99,7.01,0.8,340.57,0.04,47.045066,-88.515431,183.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",84,1.02,7.06,0.8,336.28,0.04,47.045065,-88.51543,183.5,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",86,1.04,7.14,0.8,313.36,0.04,47.045065,-88.515427,183.7,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",88,1.07,7.4,0.8,306.16,0.04,47.045064,-88.515425,183.8,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",90,1.1,7.36,0.8,294.99,0.04,47.045064,-88.515424,183.7,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",92,1.12,7.72,0.8,286.74,0.05,47.045066,-88.515424,183.6,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",94,1.15,7.7,0.8,282.79,0.05,47.045068,-88.515425,183.5,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",96,1.18,7.9,0.8,268.01,0.05,47.045069,-88.515426,183.4,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",98,1.2,7.95,0.8,264.03,0.05,47.045071,-88.515426,183.4,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",100,1.23,8.24,0.8,260.67,0.05,47.045072,-88.515425,183.3,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",102,1.26,8.27,0.8,246.46,0.05,47.045073,-88.515424,183.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",104,1.28,8.37,0.8,236.41,0.06,47.045073,-88.515422,183.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",106,1.31,8.51,0.8,238.1,0.06,47.045072,-88.51542,183.2,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",108,1.34,8.75,0.8,241.11,0.05,47.045072,-88.515419,183.3,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",110,1.36,8.83,0.8,242.2,0.06,47.045072,-88.515418,183.3,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",112,1.39,8.99,0.8,241.11,0.06,47.045073,-88.515416,183.3,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",114,1.42,9.19,0.8,235.36,0.06,47.045073,-88.515415,183.4,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",116,1.44,9.27,0.8,238.1,0.06,47.045072,-88.515413,183.5,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",118,1.47,9.49,0.8,244.65,0.05,47.04507,-88.515409,183.8,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",120,1.5,9.65,0.8,253.24,0.05,47.045067,-88.515405,184,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",122,1.52,9.72,0.8,259.4,0.05,47.045064,-88.515401,184.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",124,1.55,9.83,0.8,265.34,0.05,47.045066,-88.5154,183.9,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",126,1.58,3.56,0.75,247.77,0.05,47.045066,-88.515399,183.8,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",128,1.59,10.39,0.59,192.62,0.05,47.045065,-88.515398,183.9,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",130,1.62,10.16,0.68,224.64,0.05,47.045065,-88.515396,184.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",132,1.64,10.04,0.74,255.88,0.05,47.045064,-88.515395,184.3,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",134,1.67,10.1,0.75,267.38,0.05,47.045064,-88.515393,184.5,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",136,1.69,9.95,0.74,275.91,0.04,47.045065,-88.515393,184.6,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",138,1.72,9.92,0.72,273.35,0.04,47.045065,-88.515393,184.5,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",140,1.74,10.02,0.71,274.87,0.04,47.045065,-88.515394,184.4,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",142,1.76,10.04,0.7,276.13,0.04,47.045064,-88.515394,184.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",144,1.78,10.06,0.68,283.69,0.04,47.045063,-88.515394,183.8,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",146,1.81,10.02,0.67,303.85,0.04,47.045063,-88.515394,183.7,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",148,1.83,9.99,0.66,322.11,0.03,47.045063,-88.515394,183.6,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",150,1.85,10.03,0.64,317.93,0.03,47.045062,-88.515393,183.5,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",152,1.87,10.03,0.64,325.7,0.03,47.045062,-88.515393,183.3,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",154,1.89,10,0.63,331.23,0.03,47.045061,-88.515392,183.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",156,1.91,9.98,0.62,328.56,0.03,47.045059,-88.515391,183.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",158,1.93,9.97,0.61,330.09,0.03,47.045058,-88.515389,182.9,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",160,1.95,10.01,0.6,323.1,0.03,47.045059,-88.515389,182.8,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",162,1.97,10.02,0.6,336.7,0.03,47.045059,-88.515388,182.6,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",164,1.99,9.96,0.59,329.42,0.03,47.045059,-88.515388,182.3,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",166,2.01,10.05,0.58,326.58,0.03,47.045057,-88.515387,182.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",168,2.03,9.85,0.57,308.44,0.03,47.045056,-88.515386,182,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",170,2.05,9.92,0.6,326.8,0.03,47.045056,-88.515385,182.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",172,2.07,10.04,0.68,369.77,0.03,47.045056,-88.515384,182.1,2.9,NA
"WE261112D_00011","WE261112D","00011","2023-08-21",174,2.1,9.71,0.8,421.27,0.03,47.045056,-88.515384,182.1,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",0,0,2.2,0,0,0.99,47.052434,-88.515726,182.2,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",2,0.03,1.25,0.75,13.33,0.89,47.052444,-88.515734,182.5,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",4,0.07,1.39,1,19.8,0.8,47.052453,-88.51574,182.8,3,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",6,0.09,3.16,0.56,12.43,0.7,47.052457,-88.515746,183.3,3,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",8,0.09,4.4,0.29,7.22,0.64,47.052453,-88.515752,183.9,3,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",10,0.09,4.49,0.11,3,0.58,47.052448,-88.515755,184.2,3,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",12,0.09,7.81,0.06,1.8,0.53,47.052443,-88.515756,184.3,3,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",14,0.12,8.32,0.67,22.2,0.48,47.052444,-88.515758,184.3,4.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",16,0.16,7.46,0.95,34.98,0.43,47.05244,-88.515753,184.2,4.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",18,0.19,5.25,0.99,40.68,0.38,47.052435,-88.515746,183.4,4.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",20,0.22,3.67,0.88,40.62,0.34,47.052434,-88.515748,182.9,4.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",22,0.25,5.29,0.8,42.31,0.29,47.052433,-88.515747,182.8,4.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",24,0.28,4.47,0.82,50.59,0.25,47.052433,-88.515745,182.4,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",26,0.3,4.8,0.79,55.45,0.23,47.052432,-88.515745,182.2,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",28,0.33,4.82,0.8,61.12,0.2,47.05243,-88.515744,182,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",30,0.36,4.51,0.8,70.14,0.18,47.052429,-88.515743,181.9,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",32,0.38,4.74,0.8,81.08,0.15,47.052428,-88.515743,181.7,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",34,0.41,4.99,0.8,94.7,0.13,47.052428,-88.515742,181.5,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",36,0.44,4.88,0.8,108.93,0.11,47.052428,-88.515742,181.4,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",38,0.46,4.9,0.8,131.95,0.09,47.052427,-88.515742,181.3,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",40,0.49,4.86,0.79,160.96,0.07,47.052428,-88.515743,181.5,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",42,0.51,5.83,0.79,198.89,0.06,47.052429,-88.515743,182.1,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",44,0.54,4.93,0.8,246.23,0.05,47.052429,-88.515743,182.3,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",46,0.57,5.33,0.8,290.49,0.04,47.05243,-88.515744,182.6,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",48,0.59,5.48,0.8,345.87,0.04,47.05243,-88.515745,182.9,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",50,0.62,5.54,0.8,402.82,0.03,47.052432,-88.515745,183.3,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",52,0.65,5.75,0.8,437.88,0.03,47.052434,-88.515745,183.6,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",54,0.67,5.83,0.8,452.74,0.03,47.052435,-88.515745,183.6,2.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",56,0.7,5.79,0.8,430.11,0.03,47.052441,-88.515747,183.6,2.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",58,0.73,6.03,0.79,357.79,0.04,47.052444,-88.515745,183.5,2.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",60,0.75,6.01,0.8,320.9,0.04,47.052443,-88.515748,183.6,2.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",62,0.78,6.19,0.8,291.76,0.05,47.052446,-88.515746,183.7,2.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",64,0.81,6.05,0.8,252.05,0.05,47.052449,-88.515745,183.9,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",66,0.83,6.22,0.8,232.69,0.06,47.052453,-88.515746,184.2,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",68,0.86,6.24,0.8,218.58,0.06,47.052456,-88.515747,184.4,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",70,0.89,6.34,0.8,200.05,0.07,47.052458,-88.515749,184.4,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",72,0.91,6.41,0.8,191.85,0.07,47.052461,-88.515751,184.3,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",74,0.94,6.8,0.8,179.82,0.08,47.052463,-88.515753,184.1,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",76,0.97,6.91,0.8,178.49,0.08,47.052464,-88.515755,183.8,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",78,0.99,6.89,0.8,176.48,0.08,47.052464,-88.515756,183.6,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",80,1.02,6.94,0.8,168.46,0.08,47.052465,-88.515758,183.1,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",82,1.05,7.06,0.8,157.42,0.09,47.052467,-88.51576,182.8,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",84,1.07,7.1,0.8,152.64,0.09,47.052469,-88.515763,182.5,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",86,1.1,7.5,0.8,150.23,0.09,47.052472,-88.515765,182.2,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",88,1.13,7.49,0.8,147.33,0.09,47.052473,-88.515767,182.1,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",90,1.15,7.71,0.8,147.49,0.09,47.052474,-88.515768,182.1,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",92,1.18,7.78,0.8,147.33,0.09,47.052474,-88.515766,182.4,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",94,1.21,7.82,0.8,150.74,0.09,47.05247,-88.515759,183.1,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",96,1.23,7.89,0.8,153.61,0.09,47.052469,-88.515756,183.4,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",98,1.26,8.15,0.8,159.97,0.08,47.052469,-88.515756,183.5,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",100,1.29,8.07,0.8,165.22,0.08,47.05247,-88.515757,183.4,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",102,1.31,8.2,0.8,177.78,0.07,47.052472,-88.515758,183.2,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",104,1.34,8.47,0.8,190.89,0.07,47.052473,-88.515759,183,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",106,1.37,8.53,0.8,206.24,0.06,47.052473,-88.51576,183,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",108,1.39,8.64,0.8,222.59,0.06,47.052473,-88.515759,183.1,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",110,1.42,8.89,0.8,246,0.05,47.052473,-88.515759,183.1,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",112,1.45,8.89,0.8,269.91,0.05,47.052473,-88.51576,183.1,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",114,1.47,9.02,0.8,285.51,0.04,47.052473,-88.515761,183.1,2.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",116,1.5,9.12,0.8,313.36,0.04,47.052473,-88.515762,183,2.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",118,1.52,9.39,0.79,352.05,0.03,47.052473,-88.515764,183,2.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",120,1.55,9.72,0.8,412.16,0.03,47.052472,-88.515765,182.9,2.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",122,1.58,9.71,0.8,467.84,0.03,47.05247,-88.515764,182.7,2.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",124,1.61,9.92,0.8,560.22,0.02,47.052467,-88.515761,182.9,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",126,1.63,9.99,0.8,592.59,0.02,47.052465,-88.515759,183,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",128,1.65,8.21,0.56,482.34,0.02,47.052462,-88.515757,183,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",130,1.67,9.77,0.64,616.57,0.02,47.052459,-88.515755,183.1,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",132,1.7,9.76,0.72,771.7,0.01,47.052457,-88.515753,183.1,2,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",134,1.72,9.83,0.75,868.06,0.01,47.052455,-88.515752,183.2,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",136,1.75,9.9,0.75,798.72,0.02,47.052453,-88.515752,183.1,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",138,1.77,9.98,0.74,647.42,0.02,47.052452,-88.515751,183.2,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",140,1.79,9.98,0.74,598.71,0.02,47.05245,-88.51575,183.2,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",142,1.82,9.96,0.71,547.84,0.02,47.052449,-88.51575,183.3,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",144,1.84,10.04,0.7,488.15,0.02,47.052447,-88.515749,183.3,3.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",146,1.86,10.02,0.69,446.6,0.03,47.052446,-88.515749,183.4,3.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",148,1.89,9.99,0.68,404.04,0.03,47.052444,-88.515749,183.5,3.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",150,1.91,10.05,0.67,359.06,0.03,47.052443,-88.515749,183.7,3.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",152,1.93,10.04,0.66,327.38,0.04,47.052442,-88.51575,183.7,3.1,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",154,1.95,10.01,0.65,309.97,0.04,47.052442,-88.515751,183.7,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",156,1.97,9.98,0.64,292.24,0.04,47.052441,-88.515752,183.7,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",158,2,10.08,0.63,286.49,0.04,47.052441,-88.515753,183.7,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",160,2.02,9.99,0.62,269.1,0.04,47.052441,-88.515754,183.7,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",162,2.04,10.02,0.64,262.08,0.04,47.052441,-88.515756,183.7,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",164,2.06,9.82,0.67,254.08,0.05,47.052441,-88.515757,183.8,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",166,2.09,9.82,0.73,264.21,0.05,47.05244,-88.515759,183.8,2.9,NA
"WE261112D_00012","WE261112D","00012","2023-08-21",168,2.1,9.95,0.78,274.84,0.05,47.05244,-88.515761,183.9,2.9,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",0,0.01,0.29,0,0,1.4,47.058174,-88.515461,180.2,2.7,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",2,0.01,0.91,0,0,1.38,47.058197,-88.515471,180.1,3,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",4,0.02,1.1,0.37,4.52,1.36,47.05822,-88.515481,180,3,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",6,0.04,0.29,0.5,6.17,1.35,47.058243,-88.515491,180.1,3,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",8,0.05,0.75,0.43,5.31,1.35,47.058266,-88.515501,180.3,3,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",10,0.07,0.57,0.5,6.21,1.34,47.05829,-88.515512,180.6,3,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",12,0.09,1.01,0.48,5.97,1.34,47.058313,-88.515522,181,2.7,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",14,0.1,1.55,0.35,4.39,1.33,47.058335,-88.515531,181.3,2.7,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",16,0.1,3.37,0.23,2.94,1.3,47.058355,-88.515542,181.6,2.7,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",18,0.11,4.54,0.11,1.44,1.27,47.058374,-88.515552,182,2.7,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",20,0.11,4.54,0.03,0.41,1.23,47.058391,-88.515561,182.1,2.7,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",22,0.11,6.96,0.01,0.14,1.19,47.058408,-88.515569,181.8,2.9,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",24,0.13,7.8,0.48,7.01,1.14,47.058422,-88.515576,181.6,2.9,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",26,0.16,3.87,0.79,12.1,1.09,47.058435,-88.515583,181.5,2.9,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",28,0.18,3.17,0.58,9.44,1.02,47.058447,-88.515589,181.2,2.9,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",30,0.19,3.71,0.55,9.53,0.96,47.058457,-88.515601,181.1,2.9,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",32,0.21,2.08,0.54,10.07,0.89,47.058467,-88.515608,181,2.4,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",34,0.23,3.77,0.49,9.76,0.84,47.058479,-88.515613,181,2.4,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",36,0.24,2.51,0.52,10.83,0.8,47.058493,-88.515619,181,2.4,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",38,0.26,2.98,0.5,10.83,0.77,47.058506,-88.515625,181.1,2.4,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",40,0.28,2.82,0.5,11.23,0.74,47.058519,-88.515629,181.2,2.4,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",42,0.29,2.86,0.5,11.67,0.71,47.058529,-88.515633,181.6,2.1,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",44,0.31,3.09,0.5,12.02,0.69,47.058539,-88.515637,181.7,2.1,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",46,0.33,2.9,0.5,12.43,0.67,47.058548,-88.515641,181.8,2.1,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",48,0.34,2.83,0.5,12.71,0.66,47.058558,-88.515645,182,2.1,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",50,0.36,2.74,0.5,13.08,0.64,47.058566,-88.515648,182.2,2.1,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",52,0.38,2.75,0.5,13.25,0.63,47.058576,-88.515652,182.2,2.7,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",54,0.39,3,0.5,13.13,0.63,47.058588,-88.515657,182.4,2.7,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",56,0.41,2.92,0.5,12.9,0.65,47.058602,-88.515663,182.5,2.7,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",58,0.43,2.94,0.5,12.54,0.66,47.058619,-88.51567,182.4,2.7,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",60,0.44,3.17,0.5,12.28,0.68,47.058633,-88.515675,182.4,2.7,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",62,0.46,3.11,0.5,12.02,0.69,47.058648,-88.515681,182.4,2.2,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",64,0.48,3.06,0.5,11.62,0.72,47.058663,-88.515686,182.4,2.2,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",66,0.49,3.33,0.5,11.15,0.75,47.058679,-88.515692,182.4,2.2,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",68,0.51,3.07,0.5,10.77,0.77,47.058694,-88.515697,182.4,2.2,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",70,0.53,3,0.5,10.44,0.8,47.058709,-88.515702,182.4,2.2,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",72,0.54,3.44,0.5,10.24,0.81,47.058722,-88.515707,182.3,2.2,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",74,0.56,3.07,0.5,10.28,0.81,47.058736,-88.515712,182.2,2.2,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",76,0.58,3.11,0.5,10.5,0.79,47.058749,-88.515716,182.2,2.2,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",78,0.59,3.39,0.5,10.7,0.78,47.058764,-88.515722,182.2,2.2,NA
"WE261112D_00013","WE261112D","00013","2023-08-21",80,0.61,3.59,0.5,10.85,0.77,47.058777,-88.515726,182.2,2.2,NA
